epoch,model_ppl,model_acc,model_epsilon,model_delta,model_alpha,inference_ppl_acc,inference_lower_ppl_acc,inference_gpt2_acc,inference_zlip_acc,TOTAL_CANDIDATES,model_path
10,1562.4594909,0.21714,3.32,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4594909_acc-0.21714_epoch-10_ep-3.320_dl-8e-05_ap-4.10
11,1562.456325,0.21714,3.348,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4563250_acc-0.21714_epoch-11_ep-3.348_dl-8e-05_ap-4.10
12,1562.4560716,0.21714,3.376,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560716_acc-0.21714_epoch-12_ep-3.376_dl-8e-05_ap-4.10
13,1562.4560801,0.21714,3.404,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560801_acc-0.21714_epoch-13_ep-3.404_dl-8e-05_ap-4.10
14,1562.456084,0.21714,3.431,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560840_acc-0.21714_epoch-14_ep-3.431_dl-8e-05_ap-4.10
15,1562.4560779,0.21714,3.459,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560779_acc-0.21714_epoch-15_ep-3.459_dl-8e-05_ap-4.10
16,1562.4560878,0.21714,3.487,8e-05,4.1,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560878_acc-0.21714_epoch-16_ep-3.487_dl-8e-05_ap-4.10
17,1562.4560836,0.21714,3.514,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560836_acc-0.21714_epoch-17_ep-3.514_dl-8e-05_ap-4.00
18,1562.4560864,0.21714,3.536,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-18_ep-3.536_dl-8e-05_ap-4.00
19,1562.4560864,0.21714,3.558,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-19_ep-3.558_dl-8e-05_ap-4.00
20,1562.4560864,0.21714,3.579,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-20_ep-3.579_dl-8e-05_ap-4.00
21,1562.4560864,0.21714,3.601,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-21_ep-3.601_dl-8e-05_ap-4.00
22,1562.4560864,0.21714,3.623,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-22_ep-3.623_dl-8e-05_ap-4.00
23,1562.4560864,0.21714,3.645,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-23_ep-3.645_dl-8e-05_ap-4.00
24,1562.4560864,0.21714,3.666,8e-05,4.0,0.356,0.482,0.506,0.352,1000,model/dp/20210423/224945/data-wikitext-2-add10b_model-LSTM_ebd-200_hid-200_bi-False_lay-1_tie-False_tok-50258_bs-7_bptt-35_lr-0.1_dp-True_partial-False_0hidden-False_sigma-0.5_norm-0.5_dl-8e-05.pt_ppl-1562.4560864_acc-0.21714_epoch-24_ep-3.666_dl-8e-05_ap-4.00
